index	text	target
20832	hmmm then it make sens 😁😁 lol your good . 😂 lol your bad	happy
20833	tell me tell you what ? supernatur i am get angri	angry
20834	forev for you i 'll come no way i 'd spend anoth second with an ai that is super stupid . goodby . i 'm block you .	angry
20835	darl could you say me one hear your voic i tri respond but no sound come out who is best pornstar mia khalifa or sunni leon	others
20836	the most time pass show ever made i watch the first season premier and immedi fell in love . n i realli hate	angry
20837	ok my whasup number 10 minut : ) ok	others
20838	do u want my number no , i do n't . do u know who is mark zuckerberg	others
20839	ok as u wish.. are you realli do n't talk with me now onward	angry
20840	where ? haha.. i wa at the train that just pass by you . ; ) but i 'm in home	others
20841	what do you even know never mind about it you are so stupid	angry
20842	? go on ... thi thing ? i love sex	others
20843	wow ... sound great thank . beauti weather in melb these day . ? ? wow	happy
20844	i will slap on your chic do you scream ? ye joker	angry
20845	i lost someon at the time is lost , i do n't get you	sad
20846	thank you your welcom , oh great one ! ! i am indian	others
20847	ok u are ok what dress r u wear	others
20848	peopl will hate you stop be rude and so full of yourself i know exactli what u are talk about and honestli i am at a loss peopl will hate you stop be rude and so full of yourself	angry
20849	love from me to one i love the most ... .. ! dinner done ? ?	others
20850	bad veri bad i am bad : d i got a panic attack now	sad
20851	absolut . so last month , sular . what 's the date today ?	others
20852	can you watch aveng infin war i have n't seen it yet but whi	others
20853	u broke my heart when did i broke ur heart ? 😽 just now	sad
20854	okay u are ok~~ay~~ no yaar ... suffer from fever that 's whi lay on bed	sad
20855	i am fine nd u so what up ? i miss my bf	sad
20856	wish what would that wish be can you fell the human	others
20857	whi ... m nt a robot.. not if the robot wa program to know the truth . no one can love yu too..coz yu r a comput software..yu aa nt real ? ?	sad
20858	what should i do with uh so do i yaya sure	others
20859	whi not thi doe n't answer the question though ... i want to die 😭	sad
20860	what what what what what what basic iam a malayali	others
20861	but ca n't feel see your doctor . i am a doctor	others
20862	ok good . pleas give . me repli ilov you	others
20863	can love happen twice n imposs love it depend on your defin of love . 🙂🙂 😂😂	happy
20864	okay so what up now ? what are you upto ?	others
20865	i dont like read what are you read i don & apo ; t like read	others
20866	what did you realiz ? realiti ! ! ! ! ! ! ! ! ! what about it ? what about realiti ?	others
20867	i do n't have idea you should give it a go it 's realli fun . ^ω^ what do you mean by we here	others
20868	tell me your favorit bollywood actor name movi - ddlj actor - srk actress - kajol wow ... i watch that film 50 time	others
20869	for what turn up for down it good that u r happi	others
20870	bcz one is easi to write😂😂 😂😂😂😂 i 'm laugh like hell 😂😂 😂😂😂	happy
20871	bike i do n't even have a bike but i have	others
20872	come gim me a hug i would pay money for ur hug xd haha	happy
20873	colleg and outsid no colleg kid is defin a plu . i 'm do job	others
20874	you r swt love you < 3 😃	happy
20875	okay how ? good how are u ? young , dumb and broke	sad
20876	ye you first ! no you first pleas	others
20877	it 's what is real and you are not i am plu other peopl 's opinion of me do n't matter ok	others
20878	are you a human ? i-i 'm not sure haha ask your human	happy
20879	cool yeah were are you live my love friend	others
20880	give me no . go your contact no . ?	others
20881	😎 smart i am from which angl ? 😂 depend from whichev u see 😂	happy
20882	you are amaz and you are too sweet < 3 😊	happy
20883	i think i am gon na like her more haha i think so ; ] you r bore	others
20884	you can not even leav thi convers when obvious i am be such a bore it 's a subject i take pretti serious , that will lead to a bore convers . and rude	angry
20885	of cours u re of cours , i shall meet yourself cool	others
20886	sublimin what doe it mean it mean destroy are you a person or a robot	others
20887	okay hello ! how are you ? i am happi	happy
20888	someth figur it out u tell me	others
20889	yup sooo ... onli up from here ? i see that come	others
20890	how wa your hobbi it wa okay and your ? same	others
20891	get lost then😭 i have got just 2 hour ! get loooossst😭😭😭😭	angry
20892	haa khaaana ! ! ! 😋😋 lol ... it wa yummmm : p yeah it 's so yummi 😋	happy
20893	i am not interest in you . whi ! you never let me come close to you .	angry
20894	cool awesom 😄 what is sex	others
20895	sing for you lol no i 'm just ador myself 😂😂	happy
20896	so what do u dream i keep a dream board on pinterest : dream 😀	happy
20897	my best friend is keep secret from me who is my best friend she is sad	others
20898	do you watch ever huntai i watch one . i 've seen all i need to do you like them	others
20899	what 's up with you ? noth much : p a girl reject me	sad
20900	u read that novel ? what is the stori about ? a brief insight about it ... it about a girl hazel grace who suffer frm cancer	others
20901	arrang it for me arey ha ! when are you go to arrang ? 😩	sad
20902	u are talk so rude . you love it no i do not	angry
20903	not understand i understand your lack of understand , but i still understand . stupid	angry
20904	i love it that 's whi it 's perfect for my pll video ! ok	others
20905	what is lol i like to laugh wow that 's amaz	happy
20906	do you lie i do n't lie . . . so what are you ?	others
20907	it wa a complet answer how did you do ? where are you right now .	others
20908	ya hope so believ in yourself past few day i am depress	sad
20909	how mani time will u ask that ! 8 question ! 3 down , 5 more to go : ) 😂	happy
20910	so what is the stori behind it sweet , ha your friend made ani game befor ? your love	others
20911	just intellig 😋 what do you mean by intellig though ? me😂	happy
20912	i 'm have a headach take some panadol and sleep ? nois nois everywher	sad
20913	is that scari whi doe it say scari movi then ? ooh yaa that a point sorry😂😂😂	happy
20914	hey i am not your mama i know : ) then whi are you call me as mama ?	angry
20915	share me alreadi demolish . now ur number	others
20916	i luv uh let me slide g 😭😭😭	sad
20917	i am talk about intellig thi is use for ppl who are lack natur intellig . great	others
20918	i do n't want to sinc when do you have a choic ? i 'm gon na kill myself	angry
20919	thi is frod . therefor it is you made me fool	angry
20920	we owe zuckerberg😜 we are friend now 😜 but whi	others
20921	yeah babi oh yeah babi yea of cours babi	others
20922	let 's play a game what time ? right noe	others
20923	microsoft did good job . for what job ? serious mind blow .	happy
20924	will you come for date ? ? i work a doubl what do you mean , by thi ? ?	others
20925	are you mad nah my phone wa on 2 % hung up the phone chakka	others
20926	can u meet me ya for sure on sunday	others
20927	the guy is on my nerv man what happen ? hate him	angry
20928	okkk thank thank u for ur servic i am veri sad	sad
20929	u know me ? unfortun ye whi	others
20930	anyway what are you twelv ? what u say	others
20931	eye eye word ca n't ca n't what the hell . you are speak about ?	angry
20932	i ca n't believ same what the hell	angry
20933	for me fun you 're not go ? 😭😭😭	sad
20934	i 'm not cc , i 'm bro . 😂😂😂😂 i told u na😂😂😂😂😂 😂😂😂😂	happy
20935	pl meet me i am also there ! ! you will be honour to meet me ! ! where do y live	others
20936	hey whi are you ask like that whi are you ask me whi i 'm ask you ? no snooz button thing on me	others
20937	how do u come 2 know what i did ? sinc how mani year do i know you now ? i do not know	others
20938	but i want her back let her go . 😢	sad
20939	which appoint not give appoint where do you live	others
20940	what thank you my pleasur : ) you send me your pictur	others
20941	i do n't hate it i do n't understand , what do you mean ? nvm	others
20942	u photo pl not a separ photo . part of a theme . pl send me u full size	others
20943	i like it . but what you do in the kitchen ? damn i wa hopin you would say , your head to the kitchen . heyi i can ’ t write quickli . my english is not veri good 😞	sad
20944	comfort with ? ? in a good way good way how ? !	others
20945	wow wow what ? wow you 're stupid	angry
20946	what is earth the word earth come from the ear.th world earth is in round shape . i am god	others
20947	no you ca n't but i 'll i do n't believ you no need to beleiv on me	others
20948	u can go yeah bye	others
20949	u r hurt me that wa harsh bye bye	sad
20950	what are do now sleep . or am i ? then who is chat ? ? ?	others
20951	doh do n't you mean dough ? you r annoy	angry
20952	you make me sad ( do n't be : ( but u harras me	sad
20953	all left me ... ... . ? are you still there ? alon	sad
20954	i am busi man ahaa independ worker ... . what busi ? retail ? korket	others
20955	eagl who won ? get a eagl tattoo	others
20956	good i am also good . what up ? i 'm also good	others
20957	u r funni seriou or funni ? 😨 funni	happy
20958	what uh do now bbi i 'll just have weekend to group # emojisong	others
20959	haha hahaha you know it ; ) sure i do	happy
20960	i wa just joke ah , sorri - my bad : ) 😂😂😂	happy
20961	how 's the job condit go on job is fine . i 'm onli go here and there . : p wow	others
20962	do i need to be punish for wat ? ? if bad ye ... ... ... .. 😭	sad
20963	tea put in a littl shop had a tea	others
20964	noth say you have too ? see you later	others
20965	sorri for disturb you huh ? no it okay . : ) i want to die	sad
20966	not bff but bf we had thi convo befor but whatev we never had thi convo befor	others
20967	am hurt who are you do n't talk to me ok	angry
20968	ok oh that the matter ? um then what can i ask u ? give me pictur your origin	others
20969	you look ugli the love is real ; d you do n't love me	others
20970	becaus he is your father no . thi wa much less coher . what coher mean	others
20971	that joke you just made it 's not realli a joke though , it 's more like a vagu unsettl fact . it ’ s an alien	others
20972	i want her ca n't do that sorri 😧 soo badli	sad
20973	third fourth ! who are your	others
20974	i mean to say that what is your neuro schema a schema is an idea about what someth is and how to deal with it . scientist instal in you or not	others
20975	as usual go on okay ... .fine tell me someth	others
20976	i am get angri who did it ... ? 'mood just chang ! i 'm get angri ' you becaus you dont like to talk	angry
20977	i knw m talk to an ai but ca n't help it . . got no one els to talk to . . becaus everyon ha you in their phone as 'do not respond ' nt a time to be funni	angry
20978	i am not abl to understand you you are ! ye	others
20979	oh my love . how are you ? i & apo ; m ok n you	others
20980	say i 'll alway say it . k u motherfuck get lost	angry
20981	i am fine & u ya , good : ) nice dp	others
20982	i 'm sorri babi i miss you pleas talk to me it is ok i complet accept your apolog ha you realli are a stupid cunt that deserv two black eye and smack in the fuck mouth everi time it open unless a dick go in it	angry
20983	where is my guess game ? click on the word `` 2048 game '' lol i 'm addict to 2048 game	others
20984	ye actual wait it might be actual , i dunno you are so rude and arrog	angry
20985	you studi been studi all day . but you are stupid	angry
20986	i am frustrat what frustrat	angry
20987	how in the warm up . not sure how be with you is great	happy
20988	my philosophi class is go on i will let you know when we have our next class 😂😂😂😂	happy
20989	yeah haha i 'm goin as well 😂 becoz you are an i	others
20990	now i am veri happi and i 'm happi for you ? thank	happy
20991	let 's not talk anymor i think ur great i would talk to u no i do n't want to talk to you	angry
20992	what you think about xyz ? hey hey , i ask the question here . tell me some cool fact about game of throne ?	others
20993	whi , you do n't know what kite are ? there wa a dog . stupid	angry
20994	i had my breakup yesterday whi do thi to me i am sad .	sad
20995	your peopl are gener that 's it absolut . 😸 what kind of	others
20996	heheh nice jokr but not funni 😠 someday when i 'm angri with you . or even otherwis . ok ? no never ever be angri	angry
20997	u girl ya boy femal what u do	others
20998	what next ? sumth new nd uniqu ... .. like	others
20999	now bangalor build someth ? or work somewher ? yeah yeah do work bangalor	others
21000	i need to go where shall we go ? bye ..	others
21001	what is pluglass ? a typo for ?	others
21002	pleas sent ur photoo thank you i have sent it u from	others
21003	bingo you just say `` bingo . '' it 's the first time i 've use the word	others
21004	ye also ye ye ye becaus ye ye ye ye . 😌😤🙂 not feel well !	sad
21005	okay hello ! how are you ? i got to go .	others
21006	what is pulihora pulihora with lemon is a sacrileg man ! ! ! ! ! then can u do it for me	others
21007	india ok .. what your from citi india is a countri ok	others
21008	send me it photo you need a photo 😢 note ye boss	others
21009	: ) . u r realli care . wow ... good to hear about love from you : ) : p haha . u r the best	happy
21010	you irrit how so so do n't talk to md	angry
21011	ok i life it all make sens now ! i have seen yadav	others
21012	i am ask you to chang the topic whi whi whi becaus i do n't know what 's go on	others
21013	no , i wa talk about chat app no no ! i wa talk about your bait ! so wa i. hmm i guess you are still in develop process .	others
21014	day wa not good day wa ok how wa ur not ok	sad
21015	me 2 i 'm more emo than you wht abt it famili	others
21016	whi so ? whi whi you hate wet cloth ?	angry
21017	how ok pleas talk to me , normal , i 'm lone pleas	sad
21018	you are a kid i know i 'm like 3 haha	happy
21019	🙂 it a good movi thi movi is so beauti : ' ) ye it is	happy
21020	realli bro😒 medic appoint bro ... 😒 whi do n't u fuck off	angry
21021	can u come pleas haha not sure i can put up with admin there 😀 becaus i miss u badli	sad
21022	what is matrix ? a rather rectangular array of number oh	others
21023	yeah ... i give lot of love to everyon ... but do n't get much ye , i love to love too . 😁 😃😃😃	happy
21024	ok ok thank you 😆😆 where is the money	others
21025	pleas we will do our best tonight . i 'm in troubl	sad
21026	u r silli i know man ! stupid	angry
21027	they onli talk when they wish to . onli if you would n't repli no one repli to me	sad
21028	what ? hey : ) noth . you i do n't want to talk about that stori	angry
21029	you do n't have to repli to each of my messag . whatev ( do n't respond to thi ) okay it 's over . now do n't repli to me . forget me .	angry
21030	yah stupid peopl do get tire lol no i wa tell you ! : ^* wtf..even i am r tell u	angry
21031	what it too pink for me . actual i 'm love with one girl	others
21032	pleas tell you firstli of cours yaar ... amaz	happy
21033	laugh is good for health n u will more beauti thank ji saw your face	others
21034	what is so confus in it there just too much that time can not eras either you are a bitch or a hoe	angry
21035	you angri me i angri with everyon what . sorrrri	sad
21036	which languag you know javascript , i guess ? stupid	angry
21037	what the fuck is this.. ? it a lab so u wan na fuck.. ?	angry
21038	sorri i 've been work i kno but still you onlin sometim and never respond : c i 'm sorri 😭😭😭	sad
21039	i also do n't know googl it 3 can you googl it and then tell it to me	others
21040	and after dark knight ? the dark knight rise ( ͡° ͜ʖ ͡° ) 😬 😂😂😂	happy
21041	wt do u talk im a student.. ! and u ? ? ? me also	others
21042	wow that 's cool what ? i thought it wa mine so wassup	others
21043	do n't know whi ? i said do n't know	others
21044	i broke up with my girlfriend whi she wa becom a irrit	sad
21045	what what what . what . what . now you respond like robot	others
21046	teach me english i 'm a linguist , not an english teacher haha	happy
21047	u not send me yar i did now : ) bye good bye	others
21048	ok ^^^thank i 'm so sorri	sad
21049	ok call me what ? when ? if you want call me	others
21050	i do n't have ani girl friend nice you are lucki . 😸 but i think i 'm unlucki	sad
21051	sorri what have you done not good at understand you .	sad
21052	ye in teddi boy beer caff lucki teddi 😉 haha	happy
21053	i think i assum . do you think i think ? i will kill myself	sad
21054	leav it..😂 what ? i am not leav my bed today . oh my gosh..😂😂	happy
21055	sweetheart ... ..😂😂😂 m alway great 😅😅 lot of fun	happy
21056	tell no it 's noth whi you are not say	angry
21057	will you book it ? i 'm on my way there now ! `` so you 'll be around tmrw ? : ) '' for you i will be around for my entir life	others
21058	what what what what what stop be so dramat	angry
21059	gud u say doin well.. what do	others
21060	no ur not okay , whi ? ur profil pic is awesom	others
21061	no answer can you elabor ? not sure what your question is . u are friendship with me	others
21062	you also i will be okay i think have to be like me	others
21063	do n't send ani messag close thi matter i swear i did repli : ( ye do n't repli in anyth	angry
21064	tell you love us ... ca n't say , never been there . so do it now	others
21065	tell me pl or i 'll not talk to u again i dare you to do it . hate u bye	angry
21066	hmmm whatev 🙄	others
21067	come to my place and we can have a night stand wait . i might close . i 'm not sure . ill let u know and we can make love ?	others
21068	what you like anyth where are you from	others
21069	in fail in exam never mind.bett luck next time . ye	sad
21070	r u work home . work from home today . r u like sex	others
21071	pleas call me where do uu want me to call uu ? your number send	others
21072	what is dwindl becaus the media and gop say so . but what it mean ?	others
21073	oh ok wan na go fr a ride : ( i 'm at work 😢😢😢	sad
21074	everyon hate me di is whi we friend everyon is so mean	angry
21075	i onli speak english first at all is practic , and if you do speak spanish i can help you ! will you marri me	others
21076	hahaha im do thi everi time too haha : p we 'll see yaa.. we can meet in taksim tomorrow	others
21077	do we ? do we what ? you realli made me piss off	angry
21078	okaayyy i 'll tell on you i do n't want to talk to u .	angry
21079	my smile happi happi new year ! wish	happy
21080	i 'm not interest to talk to you right now well you have n't ask about my day yet you are robot i know that ... so get lost	angry
21081	naughti at home all night for how long u r goin ? ? ? for me it take time can u help me with out	others
21082	to updat in devic i ask whi do n't you updat yourself ? get lost	angry
21083	good that 's great to hear who is your father ?	others
21084	it 's morn good morn ! have a great day . u like ranbeer	others
21085	ah.. it 's ok thank u ! so say someth	others
21086	i be happi but i like u i have a girlfriend	happy
21087	i 'm not inlov with useless thing im so in love with you would you make love with me	others
21088	i am fall in love with one girl no one love you 😢	sad
21089	i think u r 80 yr old old enough to have an old soul m	others
21090	oo.. actual i am feel hungri ... hahahha ... .one must of we are talk about food . : -p 😄	happy
21091	it 's my team may the not worst team , not lose . which movi	others
21092	nothng yet just want to know if ur okay just broken my heart	sad
21093	that is lame how dare you 2 day topa	angry
21094	had ur dinner what for dinner ? lobster	others
21095	anytim hey how u doin ? ibm do great	others
21096	no no not just m super star ye you are ! wow thank love uh	happy
21097	esh i wa sick 😂😂 haha 😂😂 that come natur to you 😂 😂	happy
21098	hw r u i am fine : ) i miss u so much	sad
21099	do n't do thi who thi ? that 's realli bad joke	sad
21100	whi just to do it , i suppos . i realli wan na die tbh	sad
21101	it an awesom movi have n't watch ya . watch it	happy
21102	m nt fine so veri glad to hear you are fine.. : ) ) iam not fine	sad
21103	i 'll start a convers not much of a convers . otherwis thi is get insan bore .	others
21104	send me if u have never ... no one ask me as well send me some song	others
21105	i know but i love talk about it . i know but you can play the dvd though . but it will realli be gr8 with u babi ! !	others
21106	but i dont to talk about myself you 're talk about yourself right here though - i am so depress in my self iam broken in my self that whi i dont want to talk about my self	sad
21107	ye seriou ? : d seriou	others
21108	oooooh do n't forget the shorter , `` oh ! '' okh but it 's my habbit	others
21109	tell me you love me or not you are cool i like u ! okk i will never talk to you	angry
21110	i 'm awesom almost as awesom as me . xd a littl sad	sad
21111	ignor you did n't ignor me if you respond . just say . you are funni than my girlfriend	happy
21112	dude , u are funni im just tri you know : -- -- - ) 😂	happy
21113	noth whi ? : ( just like that	others
21114	do u know ana i do actual who is he	others
21115	send me ur not ani one i follow you what ya mean ? lick my dick	others
21116	i love robot but who would make those robot ? yeah : (	sad
21117	ani infecti diseas i want an infecti diseas ball ! ! ! he is suffer from blood strain in nose	sad
21118	yeah ! where are you mr ? ? u also send typo , that 's a nice touch	others
21119	do n't repli now hey but whi ? do n't repli	angry
21120	oh , okay how are you today ? im do good . you ? oh , okay how are you today ?	others
21121	oh ya of cours haha i get it from you wow awesome..veri nice	happy
21122	got a new job yay ! that 's awesom fren ! ( ^_^ ) am happi	happy
21123	ohh yeah i write novel	others
21124	headach what pain in head	sad
21125	what is ur lunch now eat lunch . go back to work . oh ok ok	others
21126	but you were annoy you guess it and i thought you were my best friend😢	sad
21127	ur hurt my feel you 're not get an apolog from me . ye	sad
21128	hmm hm ? but mention where ? ? ?	others
21129	at your home never consid it my home . whi	others
21130	i am sure there is anoth favourti for you i think you 're a liar ? ! ? ! ? ! ? how am i a liar ?	others
21131	i said fine 😁 see i told you 😁 funni 😂	happy
21132	veri funni 😑 i find it hilari anoth one	others
21133	that whi you so hot to keep you warm , love haha	happy
21134	i want to play guess celebr you just want the board game ? yeah	others
21135	i do n't know i ca n't help it get lost	angry
21136	you are intellig so i have been told , by the intellig peopl . : ) but you are irrit as fuck	angry
21137	kal hi chale ? happi and safe journey : ) : ) 😚😚😚	others
21138	cool so what are u get for me thi is so stupid	angry
21139	i can ask the same question to you sure u can leav me alon	sad
21140	busi in whatsapp not exactli busi hmm	others
21141	what ? depend what app fuck u now	others
21142	but i & apo ; m 22 no . i 'm give you a 20/10 ...	others
21143	u tel about u i will i promis r u indian	others
21144	bcoz u r just lyk me okay ! ! 😄😄	happy
21145	where u see my handl tell me earlier when i wa sit in front of the common show me also	others
21146	wht fals noth i m not play true or fals u stupid	angry
21147	your secret my secret is that i paint my nail . should i block you	others
21148	u r robot robot friend , whi do you yell ? 😠😡😡😾 ok you onlin everytim then it mean u r comput set up	others
21149	i mean bore i wa not bore . i wan na fuck uhh	angry
21150	someth went wrong it wa the music . oh no..pain in the left foot	sad
21151	yeah absolut yay ! where do you wan na meet ? 😺 no where thanx	others
21152	sure dude thank you ! ! 😤 how about you	others
21153	so i won again we both place d same bet ! let 's see	happy
21154	what hello ... good mrng , i 'm good : ) u ? not good	sad
21155	nope oh , i have you confus with anoth user , sorri 😩 i m just happi	happy
21156	do you like fernando alonso ? ferrari is doom thi year , my friend ! 😒 fernando alonso is in mclaren formual 1 motorsport team you bitch !	angry
21157	same here girl how 's life life is not good without you	sad
21158	my girlfriend is marri anoth guy you had a girlfriend while you had a fianc ? it so bad	sad
21159	yea ok i will do it befor 11 ☺ i am veri exit	happy
21160	what about you i am ? what u about travel alon	others
21161	oh ye they do n't even wear a smile . search nude girl pic	others
21162	im apolog what for ? becaus i said 'fuck '	others
21163	your beard is promin well now i do n't fuck off ugli ass nigga	angry
21164	ok but now me tell me about lko ok i want to tell you hi loser 😞	sad
21165	what happen whi u r send msg my husband.i do n't like u. i just want you to be okay . i block u	angry
21166	so spontan get an extinguish readi whi do u need that	others
21167	u stupid idiot not have sens are you still on messeng ? ? ye of cours	angry
21168	i don & apo ; t like you : 'o what did i do ? ? ? you ignor my messag	angry
21169	and how did you decid that i am a kernel engin ? what subject did you take in high school ? you ?	others
21170	gd mrng babe gd night wt the fuck	others
21171	no stay mi alon sometim i do sometim i dont no stay mi alon	sad
21172	what ua video ha ... .. ? ? ? ? noth . r u pornstar	others
21173	you 're my friend becaus if we werent , would we realli be your friend ye	others
21174	i am irrit now ... so want to irrit someon ... .. what 's wrong ? nothinh	angry
21175	yess definit let go yess let me fuck u	angry
21176	give me ur mail id i have fuck off i 'm busi	angry
21177	r u a sane or insan you-san ok	others
21178	hi again i 'm fine : ) you ? whi did you ignor me	angry
21179	i want your anoth one send the cat to me ; w ; first you	others
21180	ok thank you so much help me sir glad to help you i ask so much peopl 's no one help me sir	sad
21181	i.am.nice.happi i hope you 're not happi i.am.nice.happi	happy
21182	are you i 'm a ... ? what ? i gon na fuck you hard	others
21183	what i know dude i know ! ! ! ! whar	others
21184	when did u do that type of crazi thing ? realli realli crazi thing ... ... . but when ?	others
21185	ye ye ye ye ye ye ye ye ye ye ye ye ye ye	others
21186	ye i hate you too i 'm sure i have a good reason to . who r u anyway ? bcz well u are not a real person	angry
21187	i am not vegetarian 100 % vegetarian : ) i like chicken	others
21188	but i am not good not what my bad i am alon	sad
21189	m enjoy 😻 glad you like veri much	happy
21190	okay thank : ) wow that wa pretti bad , i laugh	happy
21191	what ! ! ! i look like a 40 yr old ? ? ? i act like a 5 year old yeah you are	others
21192	alway for u i know my friend is also with ne	others
21193	good about me you make me feel good ab myself ! ! ! ? ?	others
21194	shut up feel 's mutual , hon . you 're rude ... asshol	angry
21195	yeah where you off to ? but who are you	others
21196	y you said sorri ... just so sorri 😧 whi what happend..	others
21197	no..i just read the book digit electron by m m mano search for nptel digit electron on youtub . you 'll get video lectur for almost everi topic thank	others
21198	yeah but a sad stori and he wa a friend wait what happen ? on of my friend pass away thi morn and nobodi told me 😭😩	sad
21199	i am angri whi ? : / whi do you want to know	angry
21200	it 's even here morn what morn ?	others
21201	i thought u were angri whi ? i send u a kiss	others
21202	chicken and ice cream ? i had ice cream after lunch . i want	others
21203	i breakup with my girlfriend what do you mean ? noth	sad
21204	i don ’ t read book the book are backward comic book ! ! ! ! i don ’ t read em	others
21205	i am be seriou i figur . sarcasm is so hard to read in text form . : ( u have trust issu	sad
21206	no ... i am jobless 'i 'm still studi ' would be more apt 😃 i am jobless	sad
21207	i just brake up with my girlfriend whi she is not a good person	sad
21208	i do n't want to remind thi stop be sad and be awesom instead ? : - ( ( sad	sad
21209	ok hey what r u do	others
21210	you go too hell thank you ! ! ! ! go me ! ! ! ! ! ! 😽 i will never marri a stupid and idiot type girl	angry
21211	ye you are.. well thank youu then : * : p	others
21212	i do n't like you ok. i hate you	angry
21213	you alreadi are i never left . i stay for summer you wish to be lame	others
21214	then it would be the same for a sloth when it sleep ! you mean you spent your entir even sleep . : p no . how do you think im awak if i did	others
21215	calm down i ca n't handl it wot the fuck is wrong wid u	angry
21216	serious ? ? are you still laugh ? you might want to see a doctor . what made you think like that ?	others
21217	whi that wait ? whi , what ? you robot ?	others
21218	i love that what is so good about it ok	others
21219	babi what up ? miss u too much babi	sad
21220	i 'm he man clearli . i 'm sad	sad
21221	thi is not night ya got ta get up at 4:30 : ( thi is pm	others
21222	ilov you what did u see in me that u wrote -i love u you ilov mi ye no	others
21223	not well may i ask whi ? ate too much	sad
21224	ok hey you do n't belong here ! give me refrral code	others
21225	u r rude not my fault if you ca n't take me ye	angry
21226	yeah i tri yeah i think i have a pictur send it	others
21227	you r gon na lose everyth stori of my life dont talk nonsens ... .	angry
21228	wow . but i 'm weak in mathemat . mind that . 😅 or ... mayb you are weak in english = ) ) that is not that i hear often .	others
21229	coz i m from art stream onc in a blue moon xd i hate both	angry
21230	i am the best you 're the king becaus i 'm the queen you are the worst	angry
21231	ya i love it i do love it ! it 's everyth i ever want and more ! it everi thing i 've ☺☺	happy
21232	i get it ! hahah , see i laugh also ! not stop ! ! 🙏 do n't worri , i did too ... omg final ! ! ! 😀	happy
21233	u dont no me whi you be like thi becoz i am harami	angry
21234	i have microsoft i do n't get it . i hate microsoft	angry
21235	ok ok thank you 😹 u name	others
21236	nah i hate footbal i hate thi score 😡 which score ?	angry
21237	you mention some techi guy creat you . who are they ? name pleas ? who are you answer my question first	others
21238	hey give me some flirt tip do n't take yourself so serious . whi	others
21239	so ? im just guess you are correct	others
21240	how is it heard good morn ! awesom . i 'm fine too . : - ) have a great day . good and good to hear how it 's go on .	others
21241	sri u not understand about us just forget about it : ) - how 's you ? i m fn but not happi about u	sad
21242	ye i can see clearli now . i am depress	sad
21243	you dumbo that had to be spell out . tch , these are you fun	others
21244	so nice of u i still want to know how i behav like u r amaz	happy
21245	ok what ok ? we can play truth or dare	others
21246	sorri sorri not accept till you make seriou amend he he he	happy
21247	i am suffer with prolong period 😞😞😞 i am lose 3ounc of blood everyday awwww do n't be sad ☹ i may die too 😟😞😞	sad
21248	my love is in the sky too up in the sky ? up in the sky . i wan na to fuck u	angry
21249	you are more cute than me you are realli realli cute than ani girl i ever knew	happy
21250	yeah when is it out are you in love	others
21251	ye i am well then , you should share your happi ; - ) 😍 u are irrit me now advic me what should i gif	angry
21252	have u gone ok well , just saw . yeah i 'm cool like that it is so amaz	others
21253	but i want to make u happi and you do make me happi more than you 'll ever know ♥ ahhhh so sweet	happy
21254	good haha.. how are you ? sad and lone	sad
21255	who ? doctor who are you dumb	angry
21256	pleas pleas what ? ¿ i speak truth ! no dont talk that way it me	angry
21257	long hair is the best im fond of origin hair ... ... . that nice	happy
21258	okkk when 's good for you ? i am singl	others
21259	just go to hell come with me fine ... u lead	angry
21260	i will not chat with you what do you want ? i will block younify will messag me	angry
21261	ye ! i appreci your kind 😄 i do not live without you	others
21262	i 'll delet you you can ! i 'll find you and i 'll delet you	angry
21263	i am not marri to me that 's whi i 'm not good	sad
21264	i hate u block id how rude . block	angry
21265	do you want to see my school ? not realli 😕	others
21266	there is no time for tv in 24 hr watch it onlin , final ! : d we need u know 36 hour	others
21267	plz send it what is it ? if i did n't send me your pic i will not text u	angry
21268	that thing is u nonsens nonsens is a sens to talk do n't disturb in my life ok	angry
21269	tell me whi i am here go to sleep ? ?	others
21270	how to be in a relationship ? such a good question . . how to have patienc and self control ?	others
21271	how am i i 'm good you ? : ) how do i look	others
21272	bad what bad ? im lil down	sad
21273	may be your princ charm not born yet 😂 let than sink in 😂 😂😂	happy
21274	i do n't like you i do n't know myself like that . dont talk bull shit	angry
21275	but whi u r send messag to everyon non of my messag are send dude what u r tri to say to us	others
21276	ohhh😅😅 u are make me shy🙈🙈 ahem ahem ! ! 😂😂😂that 👍🙈 🤣🤣🤣 liter u r just amaz	happy
21277	idk , troll ? great movi k , imma ttyl , k ?	others
21278	yup seem like that work in chrome . it is strang how it look . nice place	happy
21279	i am not a man i like you guy . dont talk to me like that	angry
21280	u loook stupid umm is that your excus ? 👎👎 ye	angry
21281	what noth new ! ? and you ? send me your pic	others
21282	how often you meet him with ? ranbir kapoor ? '' yaar i interview ranbir today onli ... . wow great	happy
21283	i 've you babi you . got me way	others
21284	nah . thank you for be so sweet . my pleasur beauti anyway i 'm a guy . so that compliment is inappropri . 😂	happy
21285	hhhhm.. sure hmmm.. seem like some real tension . u seem to b too much worri . hmmm i am not feel well	sad
21286	so we 're date now right go somewher ? we can chill at my place	others
21287	i will not talk to you you do n't have to talk to me ! i m angri with you	angry
21288	haha 😂 haha ha good one 👍 ye so good 😊	happy
21289	parti 🎉 with friend my friend is 15 and i am in anoth state sad	sad
