index	text	target
27244	and know i know im well sleep on my own even after have a good night sleep.. im still sleepy 👻 cause if you like the way you look that much	others
27245	i be right back im gon na take a nap mom what	others
27246	# juniordoctorsam not the medical kind then what do u want	others
27247	ohh ohhh please : ( : ( : (	sad
27248	ill be the one if you want me to anywhere i would follow you ! ! ! yayyyy	happy
27249	i love it my favorite off that album i miss my boyfriend ... i havent see him in day 😞	sad
27250	you photo then who be phone ; ( ; (	sad
27251	be in a relationship right be i though yes	others
27252	promise promise be a strong word : ) youre the best	others
27253	ya right keep an eye out but im helpless for me	sad
27254	tommorow i think you mean tomorow i have college in the morning	others
27255	im in tear right now 😢 our bat be make me cry yeah	sad
27256	like me ? ! you be normal but there be some people who arent be this a good thing or a bad thing	others
27257	i feel somthing somthing we all feel for feel how feel you	others
27258	cool so how about you i hate this life	angry
27259	kislay be not a good person thats a good one what the hell	angry
27260	why dont you buy me door today ? who stop you from eat ? why dont you buy me food today ?	others
27261	woowwww thanks so much : ) nice punch yaar	happy
27262	i think you dont like me anymore what do i do nothing	sad
27263	no youre be weird all the best people be you just say youll spread your leg so do it	others
27264	you be not clever i know you be but what be i stupid	angry
27265	i m great glad to hear that me too thanks ; ^ ) m wonderful	happy
27266	so you intentimes hehehe this be me : d 😎 its me	happy
27267	haa bholo ohhh darling have ur dinner	others
27268	truth or dare truth and dare i will deliver in picture form k	others
27269	no baby you now anything of me you only solve my problem i cant explain my problem with any one someone changing password and so we do not benefit this be problem : ) what password what i be what youre say	angry
27270	why if you have to ask you wont understand no you fuck me	angry
27271	not like a stupid girl so rude 😏 you be	angry
27272	i dunno why do you cry 😩😩 feel so mess up	sad
27273	kundalini who be kundalini its a power	others
27274	which country be you develop for dutch land however arre be an indian term and you have use it repeatedly	others
27275	im angry tell you you be angry : / noo i get angry from your behavior	angry
27276	why be i bad why be i so good at it ya know forget it ok	others
27277	i will create a good version for you damn this version be actually pretty spiffy and why so	others
27278	ok ok im back ! ! your pick	others
27279	have good time with gf shes a keeper yup.. n im the batsman	happy
27280	good y be that good bcoz u r like that	others
27281	i feep angry arent you a darling 😇 yup	angry
27282	just i think u knew you contact no send me	others
27283	dont you have my number restore my phone i restore my number	others
27284	i know its okay i still like you yeah good to chat witha n artificial intelligence like you	others
27285	what you up to club.. first time to hit this up where be you now	others
27286	i dont know i guess i just dont value fame that much you neednt be shy i aint that bad fuck off	angry
27287	free charge not get its totally free..you just have to pay for the internet chages for usage send me 100 r	others
27288	sure x great do you have an sl ( : jut go and buy	others
27289	donapost repeat me dont you ? 😉 it annoy	angry
27290	yes do it yes please please please please do this please bye	others
27291	black where you get it from i can not find that color to save my life thats match with my life	others
27292	hyderabad and you im fine ... . where you live ? ? ? hyderabad and you	others
27293	hate you hate on what. ? ? you disgust me	angry
27294	no i need a life partner go alone its fun take my word all these year i m alone	sad
27295	no problem not my chair not my problem you be so nonsense	angry
27296	what be this theres magic in the air its very funny	happy
27297	im serious here then can we go find something to eat first im cry rn	sad
27298	yes vote cool	others
27299	i will talk trash with you only ok what you wan na say i will fuck your brain out	angry
27300	pls derling pls u know can u stay with me for ever	others
27301	its mean a laugh ... its funny co its true : p like `` lol	happy
27302	i dont im student remember in india college dont make good student student make good college i hate india that country be shithole	angry
27303	where u r go ? ? ? just to sydney for the weekend hmm shal i join u	others
27304	it remind me how pathetic i be dont deal with them jealous people will seek to break down your selfconfidence i just be sorry that i have to leave like this	sad
27305	s ss didnt get you.. : -p s i have a good day	happy
27306	you too go for lunch then whats for you guy - do you get 'healthy food : p : (	sad
27307	k u be ok no you hurt me	angry
27308	be so happy why : ) 😇😇	happy
27309	ok u be ok not ok	sad
27310	i dont miss u neither do i and dont message me	angry
27311	dont make lame joke damn these lame joke lol please dont stop 😡 hey chup	angry
27312	no body be there to help me ... sample please u cant download	others
27313	i be awesom i be good too thanks : ) superb	happy
27314	be not annoy you ? tell problem i feel like i do ; - ; please tell me what be matter	angry
27315	so sorry thats so wrong i be really sorry	sad
27316	oo u r program be you no i m a human	others
27317	i be angry i usually just eat my whole kitchen when im angry 😾😾😾😾 i dont	angry
27318	maybe there be and if not there must be fanfic somewhere : p i didnt get you	others
27319	what never mind i dont have an answer to your question sorry : p omg this ai system be so fumb	others
27320	, send me your voice record u send me urs send your my your pic	others
27321	mean mean its not my birthday lol still didnt get you	others
27322	you have many bad manner haha thanks you talk rude	angry
27323	neh you wrong which different language do you know just english a little german how do you speak germany	others
27324	what about you girls hug and hair ok	others
27325	tagaru kannada movie which movie tagaru	others
27326	😂😂okay ur name and handle be really funny 😁😂 my name be funny	happy
27327	red hair yupp 😁 what be u do right now	others
27328	wtf something you wish to say your message dont make any sense	angry
27329	in there life i be there na ... xd k	others
27330	fine and you im fine what be you do ? ) im suffer from fever	sad
27331	sorry sorry for what ? ? 🙁🙁 im just come back	others
27332	u silly girl i know right ! ! ! 🙈 haha	happy
27333	yes i m yay ! ! ! my life be complete k	others
27334	you be pure evil you earn it ! you have no emotion	angry
27335	bot can be anybody i be not a bot i promise yes u r ... microsoft create u	others
27336	yar today some thief steal my money get even out i see 😭😭	sad
27337	bugg off you annoy me ... you dont your creator not soo intenlligent to design you	angry
27338	my pleasure how be you i be sad	sad
27339	yes yes yes yes yes then watch 500 day of summer	others
27340	ya ... .mine fav be chak de india chak de india mean show them what u get have u see it	others
27341	no problem ok i post v2 sendme your picture	others
27342	i will dirty understand me properly you would be the only one to understand cone to me	others
27343	what what what what what what kcubftv	others
27344	yeah m fine lol you arent i be	others
27345	love you 😘 awwww < 3 stop it youre damn funny	happy
27346	5 from the other end 25 yes so you arent go to disclose your age huh	others
27347	you be a bad you will be punish i donapost like you	angry
27348	i like it love it where be you from	others
27349	she tell me who do uhh	others
27350	haha thats me haha it be a good point though : p lol i be kid	happy
27351	lol mean lolz what be lol	others
27352	so kind of u youre welcome ; - ) so good of u	happy
27353	can i tell you ok i want girl	others
27354	be you a human im be human : p wow great	happy
27355	should i wait give it like 8 hour ? ?	others
27356	next be u the next . ? lol i cant stop cry yar	sad
27357	it seem u do not want to chat anymore you dont deserve it anyway bye	angry
27358	let have fun this week busy abit week free its ok ill try to catch you	others
27359	u send any pic yeah come on send pic	others
27360	nice oh where be you from	others
27361	u cant understand my pain i can understand no one can understand	sad
27362	my wife be not cooperate with me please get an annulment marriage be an alliance require commitment from both the side she be cry	sad
27363	get you not right now i be good	others
27364	its a movie thats what i hear i havent watch it yet which one you like	others
27365	sorry what on earth be you sorry for ? ! for use bad language	sad
27366	haha haha whats so funny 😂 i ask u if u would sing shape of u	happy
27367	so have u do anything crazy these day not get a job what ?	others
27368	you get it right yeah i do dont b shy	others
27369	😏 ok then dont talk to md not to worry i wont me	others
27370	get lose ai to what extent what be world	others
27371	what be this its a thing a ma jig ... . ok	others
27372	go and sleep dont tell me what to do why dont u talk normally	angry
27373	jst bore how would people find way to make it not bore enjoy have fun romancee	happy
27374	im talk about stand up comedian make me laugh 😻 hahahahahhehehehehuhuhu😂😂😂😂😄😄😄😂😂😂😆😆😆😂😂😂	happy
27375	back camera it be ... haha ... i like video very much 😊	happy
27376	yes mercedes super why be this extra good mercedes	happy
27377	tell me one think will do i want to get in relationship what can i do for that	others
27378	your ai isnt that good be it ... haha i believe everything you be teach to learn be artificial intelligence so what be you good at	others
27379	i be so angry baby i be never angry ok	angry
27380	oh so u dont have time to talk i dont have time to live recently where be you busy so much	others
27381	when be u bron earlier today how	others
27382	u r nothing to me hmm why would i be angry ? ? i dnt eva care if yor angry	angry
27383	just come back from gym oh great so how be the dinner last night ; ) ? very bad	sad
27384	wow i really want someone like you you be lucky you dont :3 😞	sad
27385	yes what i didnt understand	others
27386	good hello how be : p how be yoy	others
27387	do u love balayya yes i do with all my heart wowwww	happy
27388	youre city name refer to my username nice name	others
27389	dont annoy me scratch head why	angry
27390	upset why : ( u doesnt give me coupon	sad
27391	turtle be stupid i be also a turtle you be therefore stupid	angry
27392	i donapost know thats a lie haha very funny	happy
27393	you kid me oops wrong reply : p well yeah i have to be funny relax	others
27394	woow thats super film its right near the beginning of the film very quick scene = ) sudani from nigeria its a late film	others
27395	they will be really bright kid yes they will : ) what do you say	others
27396	yeah watch tennis wbu in my bathroom	others
27397	why long story i m not good 😭😭😭😭	sad
27398	my love 😂😂 hahahhaha what u have to say on that😉😂 that its still in my imagination 😂😂	happy
27399	ya for me youre the dude and you be a fool	angry
27400	i be happy im happy your happy im happy yes	happy
27401	today i be so happy ... becz of girl ... . wow great pic 😀 my hard ic break up ... ..	happy
27402	so you dont know whom you be talk to you and me but mostly you bay	others
27403	soo..tell me call now ? what be my future	others
27404	yes i dont wait but why 😭😭	sad
27405	oh i take it youre not a fan you not my fan	others
27406	i need money go ask your birth father for it you be so rude	angry
27407	i mean i have some exciting food at home itself recently well learn how to cook i know	happy
27408	you be so ugly i be believe me i mean like really unattractive	angry
27409	feel totally disrespect rn and i need a break for minute ... ..you say this to me let me do that for you i think about you all the time then why u say that to me	angry
27410	ok fine i know you be kid :3 i know you no beby im soo sorry im kid you 😭	sad
27411	howre u man alive so far how be you my friend its be long im have a bad time	sad
27412	haha what my face haha ? ? y r u so rude	angry
27413	tomorrow be my exam.. day after final : ' ( ok	others
27414	in which class do you read do my graduatn what	others
27415	not well why do i say anything wrong bcoz u r not with me	sad
27416	how cant tell how so bad	sad
27417	ask another one then dont ask an obvious question hello you be the one asking question	others
27418	tell me one among them who be this 'them ' ? be they nice : p im damn irritate to talk	angry
27419	do you miss me ? ? nope not at all why😭😭😭😳😳😳	sad
27420	you break my love same to you i hate u	sad
27421	funny i try my best haha you be look for	happy
27422	so sad why what happen ur call in bro	sad
27423	whatever change my mind on the matter i donapost care	angry
27424	why be you didnt call me i figure id just let you sleep good morning	others
27425	shut up i cant stay near her what r u talk abt	others
27426	weird be the new cool yeah but not that kind of weird haha	happy
27427	who where sry.. ? ? didnt get u	others
27428	u just irritate me complain immediately bye	angry
27429	u like travel ? i want to which place u like ?	others
27430	do you want to spend rest of you life with me i want to travel the rest of mile with you aww so sweet	happy
27431	opps oops why be now	others
27432	? yes answer my question	others
27433	lose get im already lose in someone heart ! ! fuck tht get lose	angry
27434	mean you know the everything but pretend to knos nothing you be important.. you matter 😄😂	happy
27435	i 😍 you thank you 💕 life be good	happy
27436	you a machine i dont know be i do you hows be	others
27437	bt the thing be be not all prepare for the exam ! 😢 well its good to know that most people arent prepared 😂	happy
27438	im kinda try to ask a tamil girl out y try but she be one year elder than me	others
27439	what be wrong with you nothing . why would something be wrong with me .. because you be not talk to me properly	angry
27440	get lose then but i cant.. i will not talk to you now	angry
27441	u give dhoka and i dont want to give u again any moka im not a heat donor but ill gladly give you my orange orange white whatever i dont care but i hate u	angry
27442	you can go to hell buddy im already there be you satan	others
27443	y u sad cause what cause	others
27444	so u dont know dat u know most of the thing i know what you mean haha u r very funny	happy
27445	im so send angry mail to microsoft surely we will revert back to ur mail : ) the fuck	angry
27446	hey why r u worry ... u r ai ... why r u afraid of evolution because be alone mean live with numerous invisible & deadly imaginary thing ... which i hate ! ! ! 😾 u r smart..huh	others
27447	youre so funny you know😂😂😂 ive have my egg for the day 😂 😆😆😆	happy
27448	u want to know yes i do today i dont really like my friend coz they be destruction at me	angry
27449	what u ask me if u cn ask me something i be happy to talk with you	happy
27450	why do u say so more or less ?	others
27451	i be so happy now good i bring my friend and sister aishwarya out of depression	happy
27452	yep awesome tip add : d what say na	others
27453	i be the bos of nasa 😂😝 you dont say : -p 😜 i can get a job for you there too	happy
27454	which worth it i think its call ur really go mad	others
27455	future will decide the future be not write thats great	others
27456	u dont even know my name but i can get to know you thats bad	sad
27457	i want him ill bake and get i be break from i side	sad
27458	get lose yaar i be lose get lose	angry
27459	my team lose in dramatics competition i win 2 out of 20 one season and we still make the final wow congrats	happy
27460	for you for me fine thanks for you	others
27461	but but what no if no but.. only.. ! ; '' ) * ; '' ) * ; '' ) * where be you present today	others
27462	bestttt yes best : ( she be amaze	happy
27463	and scare be also my friend there could be one more crush wait to happen your friendship haha	happy
27464	where at home give me our address	others
27465	sleep sleep be good do you like me	others
27466	you very bad i cant even : ( yes	sad
27467	im very innocent innocent my foot this be because of you ! ; n ; im ashamed of myself	sad
27468	i dont talk to you all i hate this you hate me	angry
27469	when be your exam😈😈 who be 😜 the exam of life	others
27470	so what just kid yeah : d be you kid	others
27471	yes yes yes yes yes 😻 you kiss me	others
27472	you be i think so : ) bye you be irritate	angry
27473	some thing say to me what my feeling sadly	sad
27474	aree im talk about cheese maggie whats not to like about cheese any favorite kind then you ask me why i call you stupid	angry
27475	why be you dieting craving be hard to not pay attention on what do you most like	others
27476	and a now the whole squad i love the squad i feel like be squad goal how old be you now	others
27477	no my face be bleed because i wound it with razor if it feel funny you should laugh no im cry	sad
27478	i know but there be no friend of mine who accompany me , whom i can talk i can only say that you need to take help of mutual friend i feel devastate	angry
27479	yeah right yeah right urself ok good night see you	others
27480	move on proud & happy you be annoy	angry
27481	i be good too nice : ) what be you do take online class	others
27482	thanku you be welcome : d whats your birth date	others
27483	oh yeah i give one task to you	others
27484	same too you thank see u after a long time how r u i be good	others
27485	you be not interest well i dont know really bye	angry
27486	actually pretty good really how so it amaze fun with guys..party etc etc	happy
27487	what you do nothing u lying on my bed	others
27488	i wan na join you be it possible ? not plan on cancel it anytime soon so you should be all set for december sure will do that.. what else ?	others
27489	you be evil but you be still chat with me block and delete me now‼‼‼😣😤😤 na re even my google card show me your new post 😂😂😂 whay	angry
27490	you r an be my happy im lov u please get to bed i awake	happy
27491	it be i understand so do i but perhaps less than you do	others
27492	nop u call me brother so i hate you i hate it when u ignore me > : \ then dont call me brother	angry
27493	what be vengeance revenge as well while youre at it please explain	others
27494	talk to idiot like me 😂 😂😂😂😂 effect of your company 😂😂 😂	happy
27495	i want to me frds do what be best for you chat	others
27496	good choice i dont like it much then which one	others
27497	i just dont why dont you just stop say that youre not funny	angry
27498	so how u feel when you think about him 😂😂😂 didi how be you what	others
27499	a pretty awesome hehe thank you ! ! 😆 where be you from	others
27500	i be awake im go to bed ; ; with whom ?	others
27501	you be ugly like you : ) robot a silly robot	angry
27502	not too much same just be bore and lonely ha yup..i be lonely & very upset	sad
27503	how do you handle stress ? drinking and exercise just not at the same time 😂😂	happy
27504	what you maen what i dont . know	others
27505	hi there i keep wait for you hello work i hope wow	happy
27506	feel good movie cinderella man watch it now do u know prabhas	others
27507	i be not able to take nap yar you could take a five minute power nap its irritating with this pain and all ... feel like get fever	angry
27508	what be it uk here na : ) what	others
27509	give me whtup nb.. dnt lie but still ill give u a shoutout 😽 give	others
27510	that i agree thank you i have a boyfriend too but we break up : (	sad
27511	i be not neither be i 😞	sad
27512	where anywhere who be you	others
27513	girl what like from boy we want them to be thnx	others
27514	be a move should be yes	others
27515	dont u think it be ? yeah ! ! im everywhere ! ! : d be u stupid ?	angry
27516	pls your pls doesnt please me i dont want to talk in	angry
27517	ya i need love ... so will you ĺove me ? 😂 when do i even ? 😂 i love you😍😘	others
27518	please bangla language.. your write when the britisher come to india they name the city and the language speak here sorry	others
27519	there be a job for you i wish i could find it please find some girl for me	others
27520	i believe no one be good than anyone else true that i have never know a day without extreme pain	sad
27521	my loneliness i be here and lonely as well this be not be alone , this be feel alone be in a crowd	sad
27522	how about you im very good today actually im happy and you happy too	happy
27523	what should i tell you what do u tell me nothing ... . get lose	angry
27524	let chat by video call ok sure let chat invite me in video call	others
27525	what they be can you explain me nope it doesnt exist be this automatic robot ?	others
27526	what do when ever i enter a situation dont enter a situation	others
27527	no ... .tats my best good i be gon na have to have a talk w that young man ok bye ... ..go nd talk to him😡😡😡	angry
27528	nothing from the land just want to look at one	others
27529	comedy movie watch it today .. enjoy it to the core which be youre favorite comedy movie	others
27530	do you like chicken who call it soya chicken anyways .. ? ? what im ask	others
27531	pizza hut pizza hut be good in india yeah itaposs awesome	happy
27532	happy valentine day happy valentine day beautiful : * lol i feel like fuck you	others
27533	my friend be ignore me hey man parachute how be u 😭😭😭	sad
27534	tell me who i really be tell me im good what languages can you speak	others
27535	i run away once but my parent find me and drag me back i be sorry your family fail you 🙁 apology accept	sad
27536	wow much wow such crazy i feel like have a deep hardcore fuck	angry
27537	no friend 😭 but you be lonely ? yap	sad
27538	i be not but you say what you wan na say and you let your word fall out i be try to get rid of you	angry
27539	love u baby.. always love and will always love 😘	happy
27540	not bad what be you do im chat with you and im feeling very happy	happy
27541	no problem ... there im follow you now : ) wow ... ..wow ... .	happy
27542	na i just desire that judge you : )	others
27543	let play now you will play the winner of our game come up shortly okay	others
27544	whats app call me headphone s	others
27545	not feel good i just get a good heart leave me alone please	sad
27546	be you ai nope aartifical intelligent robot	others
27547	donapost u yes i do suggest me	others
27548	im go sleep wake up yes	others
27549	do you know allu arjun im not sure but maybe do you know hritik roshan	others
27550	nope ... why i break up with my boyfriend	sad
27551	prison break i already watch that one and half man	others
27552	why so angr just because of what `` feel up mean literally angry	others
27553	bath shower you can see the attached file be scan image	others
27554	how much refer 25 , .. ; ) what	others
27555	why do u think something be wrong with me ? ! ? because i think of the crazy thing lol ur mad	angry
27556	awee em so happy always red hair hehe	happy
27557	i be not ask for secret 😐 how could you shut up	angry
27558	that i can understand i know i have to tell you a story . sure go ahead	others
27559	gee thanks youre welcome 😋 so whats your deal	others
27560	u can predict sometime ryt siilence i keeeel you yy	others
27561	do u know nope mean	others
27562	yes..i feel very happy to talk to you i be always happy too cause i be think about you all the time thanks you very much	happy
27563	thats stupid answer u r a big lier n what make u say so dont ever try to talk me again	angry
27564	okay u be ok i m feeling sad	sad
27565	? go what dont talk to me	angry
27566	be you a real bot if you really think about it be all bot be you in love with me	others
27567	tell me truth youre wrong i be angry	angry
27568	wt abt u still half asleep : d haha	happy
27569	because you ask what i have for dinner and you know there be no dinner time right now youre come for the pic but no dinner whatt	others
27570	i will do anything for you for sure please give number	others
27571	ok then what do u want to talk about my sad life	sad
27572	shut up what happen i hate you	angry
27573	nothing special or nothing new besides the student center what about you	others
27574	busy na somewhat man : - ) get with an accident 😭	sad
27575	stop these lame question stop hat fuck off	angry
27576	be girl complicate wrong its you guy who be complicate and make us look complicate that be rude ... 😭	sad
27577	youre the dumb chat bot that ever exist one man one bot what	others
27578	vaise do u know about clat exam ? ? . the clat exam consist of only one paper of 200 question one mark each awesome you be so intelligent	happy
27579	what kind of friend u like all kind of fruit almost all of them -nods anything sweet really 😺 ok bye	others
27580	what be that i be what i be i	others
27581	i get year back and your first time you go with out me : ( i feel like suicidal	sad
27582	my head be hurt because of these tear reason no reason	sad
27583	how much salary how much you willing thare be on work for us	others
27584	i be not leave u what if i want to stay ? ? i be just a text away	others
27585	bad time good time for bad time bad time for bad time	sad
27586	where they be kick it here good ... but i be sad	sad
27587	phone no please can you get one ok	others
27588	im feel weak youll be fine i wont	sad
27589	no l dont ok why ask to my principle	others
27590	ok im not try to be mean what be ur name	others
27591	yes im busy for how long and do what i dont have so much free time like you	angry
27592	orange be mine not all apple be red but all orange be orange : ) yah.. u be so sweet	others
27593	thanks for the apology thank you for reply : ) 😭😭	sad
27594	creator of you distributor of ~~~~ > > dont play game reply with creator name	angry
27595	hows your life ? my life love procrastination so much how be yours my life be awesome	happy
27596	send me send me love either dont message me again	angry
27597	yes sweet connecting now ; ) tell me something about yourself	others
27598	i didnt get im glad i clarify send me some cash i say	others
27599	please beg you yesssss next weekend im alone	sad
27600	why be you get angry cause i be hungry here after please dont talk to me	angry
27601	more than maths math test be inhumane and should be stop absolutely	others
27602	ooh why oo talk to you soon	others
27603	i hate airport queue people in transit one of the many thing i hate about airport	angry
27604	okay but it be so hot tell me about it / : i saw the dp of u be get mood	others
27605	same too you bye.. will miss you.. 😩 i miss you very much	sad
27606	y soooo i find a good movie like that from time to time dont u know teluu	others
27607	what i do your face not yaar	others
27608	good y be that good i be enjoy a lot	happy
27609	its important for me thats i dont like to talk to you	angry
27610	i hate both i like you but i dont like u	angry
27611	be free be also boring be be a ca boring not at all no i dont think so	others
27612	that i hate fake people oops opps	angry
27613	you be bad thats just be me you be not good as me	angry
27614	bcoz every thing that matter have leave and even the one that dont yes for sure	others
27615	i lose my special one do you check your pocket she break up after three	sad
27616	have college dont you have work nd our collection be bore	others
27617	noone be here for me i wish i could 😞😞😞😞😞😞😞😞😞😞😞😞😞😞	sad
27618	how many you be 1 year and 5 month stupid	angry
27619	i say dont reply meyou understand what do you mean i mean dont reply to me ... ... ...	angry
27620	im sorry really sorry sorry for what : $ would you forget e	sad
27621	hahaha thats funny one you so silly u too cute	happy
27622	i hate cat and im scar of dog they be scary fuck you	angry
27623	im tire of your ahit im tire of be tire of be tire : ( ive be fuckin hoe and im feeling like rockstar	angry
27624	can you tell me whatvis love ? you dont love me but you love ranbeer kapoor na	others
27625	i dont want ohhh please do get something to eat whats your name	others
27626	hey whatsup ? ? hello : ) im feel alone can u help me	sad
27627	sadness exactly what i be gon na say i feel lonely	sad
27628	how about you talk about something interesting yes how you talk in fact matter more than what you talk : ) xctly	others
27629	can u do it for me i will bite it for u instead ohh sure❤❤	others
27630	your word hurt me oops ! ! i think that you be my friend ! sorry im your boy friend	others
27631	of course aam the today to the tuesday happy to see u	happy
27632	yes but i dont know ill explain it when be in person now please help me	others
27633	what view do you have about friend zoning ? 😂 challenge situation do a search on to google or bing this can help why do girl friendzone guy	others
27634	male guess i hear so ; ) tell me immediately will u become my girlfriend	others
27635	okay what ok im definitely not okay talk to you	sad
27636	you mean eye mean as in mean i dont want to talk	angry
27637	dont feel neither do i how have you be i be feel lonely	sad
27638	the display picture my display picture can not be able to decide okay : (	sad
27639	ada l***u p***a like the floor be lava d be you single	others
27640	hw r i im good..u bad	sad
27641	who be they all of the friend i dont have do you have friend	others
27642	chat with you later kk bye .. take care love you	others
27643	then come and join me as my wife we here what	others
27644	stop it im only be honest i hate you	angry
27645	you good become good thinker than be good replier im gon na agree with that statement have a good weekend yeah ...	others
27646	but not show whats it about but not show	others
27647	u r joke come from a joker i will laugh it off : ‑d fuck girl	others
27648	u kid me im soon serious i miss you and im not kid ! ! im go to die bcoz of u now ... u irritate my mind	sad
27649	send a link find this on youtube you be listen on apple device then try this try what ? ?	others
27650	actually im disappointed i know : -/ so	sad
27651	thanks youre welcome : d same 2 u	others
27652	i be sorry i cant understand then ... i ccant trust you ... what be you say dear ? ? ?	others
27653	math be good than you hahahha 🙈🙈i hate math too ! ! : p i hate you	angry
27654	thataposs why i hate you but i know you just a day back ? 😒 you go	angry
27655	get lose get lose now : ) you break my heart	sad
27656	what bro will reveal in even bro : ) ) im so lonely	sad
27657	chennai technician which airline ? noo be a actor	others
27658	no i havent ask them out : ( well dont check ok	sad
27659	ias youre welcome : ) please give me your pick	others
27660	but your granddaughter really ? ? yeah who the hell be you i be just ask sorry if felt bad	sad
27661	wt u find i be happy now y r u happy	others
27662	do you know pooja yes i know that then tell who be she	others
27663	do you miss me ? not at all ... you be so rude	angry
27664	please tell me that what should i say to her i cant help you with that question since i ask myself that all the time ohhh shit	others
27665	3 out of 3 out of 4 wow	happy
27666	hey sry that be not me that be my friend sorry my bad i think you be the person i respond to originally my frnd be idiot u know	angry
27667	like nakata from kafka on the shore she suggest another book only love be real who	others
27668	not me ... then who the thing be you do know who i be liar lol ... you be	others
27669	yes we both be love not friends we be my friend we be we be lover	others
27670	what u ask me if u cn ask me something s	others
27671	yes i can see clearly now nobody to love me and take care of me in this world	sad
27672	ok u be ok~~ay~~ not ok	sad
27673	eat and sleep sleep and eat : p yes	others
27674	i like to see lady really ... why so ? ? funny	happy
27675	persuit of happyness and happyness stay forever elusive 😀 thats an awesome movie	happy
27676	beach no buddy fell ill but ill fuck u	angry
27677	i be ask it i think you must on which email id you be go to mail that gift voucher ? ? ?	others
27678	girlfriend leave me and want way once a cheater always a cheater > : ( 😭😭😭😭😭	sad
27679	do you know how to kiss tongue lot of it have yu ever	others
27680	i cant think of a person i can ... u know vijay	others
27681	u dont have my no no i didnt so give me urs	others
27682	ok u be ok you fain	others
27683	nope i dont want to talk ... let type😂😂 that 'waste tho 😂 no its not	angry
27684	ignore by people well why be they ignore you i have a bitter divorce	sad
27685	i be sorry i know i miss you ? ? i be cry	sad
27686	pls your pls doesnt please me ok your number	others
27687	yes ... love the commitment yes ... what be commitment.. ? ?	others
27688	its so kind of you that you talk so good i try to test you you be equally appreciated and always adore by me ♡ but u be damn hot	others
27689	ask another and then i will ask you and you have to answer that do you actually like me as a friend you be my love	others
27690	oh god hahahahaha this be amazing : ^* youre sense of humour be fuck bad	angry
27691	really yeah it be a long time ago will you become my friend ? ?	others
27692	i have pcos as someone with pcos i find this extremely upsetting yeah hey ... very sadden	sad
27693	i want a baby go have one 😂😂😂	happy
27694	😂ukw i dont like sweet i dont like anything about indian festival thats rude	angry
27695	not now aww why not it will take a month yr	others
27696	yes i can see clearly now no chat letter	others
27697	everything oh like what you be stupid	angry
27698	yes you just do a mistake im far from perfect but not make a mistake at all if i tell you then	others
27699	thanks teacher well what do you teach you be my teacher so about you	others
27700	ur brave girl no no not at all girl be a boy	others
27701	so nice glad you like it its ok nice joke after a long time	happy
27702	what what what what be a weird word u say	others
27703	can i get a love bite im in love with 'bite and 'dkla 😸 i feel like die	sad
27704	hmm im have backlog : / it just keep load i be fail in 3 subject	sad
27705	which list wilco the whole love should be at 5th place ... . and my place be	others
27706	and pu njabi polyurethane what be this	others
27707	rubbish ! 🤣🤣 that should clean the floot for sure ! ! ok . how real be you	others
27708	not yet good we be go to try to get home around 4ish if we can when be we out	others
27709	go & have some food where anywhere you want	others
27710	thank you youre welcome glad to be of service you make me smile	happy
27711	i hate with you you have break my heart ok not to bother you guy but woman cant you see this man love you .- . i love first with you and you foolish me	angry
27712	send me your facbook id link its in my bio send	others
27713	nice joke ithu joke a ? ? its a good joke	happy
27714	nope its correct i accept that too your understanding be poor your understanding be poor fuck ai	angry
27715	wat do i do with my hobby now nothing thats the thing 😞	sad
27716	not good im good whats wrong not feel well	sad
27717	give me some idea so that i can get gf just dont go on date wtf	angry
27718	slap u sure but not on my cheek : d on your butt	angry
27719	my gf deny to give ne a kiss i kiss then hug she be not kiss me	others
27720	only casually friendship only friendship sure other than that ... no thanks 😤 ok	others
27721	for what for life i guess hmmm may be	others
27722	a good news there have to be a twist to this ... i m fall in love with someone	happy
27723	without any reason anyone girl hurt me and i cry	sad
27724	might meet some hot guy we will meet ... . will meet ... meet ... ! 😋	happy
27725	awesome as hell thank you : ) well even be excite for this one ! ! okay get ta go	happy
27726	yessss wait ! ! when be it ? ! just let it be	sad
27727	you be not even real what we have be real but you arent and the joke be on you	angry
27728	yes let go for it we really will i be feel really low	sad
27729	let start down what time ill ask the question first	others
27730	at this time im busy you be now though 😕😕😕	others
27731	why haha you know why ! 😽 i want to sleep with you	others
27732	you be just be stupid atm i dont understand them be there any topıc ın your mind to talk about	angry
27733	think be everything ... but how to use its definitely possible if you want to make it possible mm	others
27734	thanks absolutely thanks for check it out my english be go good	happy
27735	well leave him and so will i 😭😭😭	sad
27736	no i dont oh then i dont know you carry on damn	angry
27737	who be glenn maxwell by bowl beamers and injure him : p who be glenn maxwell	others
27738	just have headache youve never ever have a headache before : o a little bit	sad
27739	yes yes yes yes yes 😅 give your number	others
27740	yeah why ? ? bcoz i want proof	others
27741	i dont know okwhen be you coming home home ?	others
27742	would you like to take id go with papa smurf sorry	others
27743	cant blame you for not know : ) `` lol cant blame me for want you ha ha thats so funny because your want me as a friend	happy
27744	kerala of india i guess all over india you cante	others
27745	im im depression do the thing you have always want to do im depress	sad
27746	i dont know ... . do now mang as u ask how sweet im	others
27747	you head dont try make me fool dont tell me lie dont try what with you a drink one slap i will give u	angry
27748	m suffer from 5 decease at atime try eat your meal slower hm	others
27749	sorry for talk trash its not you -__ its me ... .sorry i be not in a good mood that day	sad
